episode_id,subject_id,k,seed,scope,n_calibration_trials,n_evaluation_trials,p0_accuracy,p0_balanced_accuracy,p0_macro_f1,p0_macro_precision,p0_macro_recall,p1_accuracy,p1_balanced_accuracy,p1_macro_f1,p1_macro_precision,p1_macro_recall,delta_accuracy,delta_balanced_accuracy,delta_macro_f1,delta_macro_precision,delta_macro_recall
grabmyo-S34-K2-seed3405,34,2,3405,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3405,34,2,3405,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3405,34,2,3405,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3405,35,2,3405,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3405,35,2,3405,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3405,35,2,3405,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3405,41,2,3405,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3405,41,2,3405,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3405,41,2,3405,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3406,12,2,3406,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3406,12,2,3406,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3406,12,2,3406,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3406,13,2,3406,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3406,13,2,3406,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3406,13,2,3406,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3406,25,2,3406,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3406,25,2,3406,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3406,25,2,3406,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3406,26,2,3406,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3406,26,2,3406,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3406,26,2,3406,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3406,29,2,3406,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3406,29,2,3406,same_session_holdout,8,20,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3406,29,2,3406,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3406,33,2,3406,all_eval,8,76,0.9210526315789473,0.9210526315789473,0.9176449761478831,0.9354166666666667,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9176449761478831,0.9354166666666667,0.9210526315789473,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3406,33,2,3406,same_session_holdout,8,20,0.9,0.9,0.8920454545454546,0.9166666666666667,0.9,0.9,0.9,0.8920454545454546,0.9166666666666667,0.9,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3406,33,2,3406,cross_session,8,56,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3406,34,2,3406,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3406,34,2,3406,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3406,34,2,3406,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3406,35,2,3406,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3406,35,2,3406,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3406,35,2,3406,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3406,41,2,3406,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3406,41,2,3406,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3406,41,2,3406,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3407,12,2,3407,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3407,12,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3407,12,2,3407,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3407,13,2,3407,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3407,13,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3407,13,2,3407,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3407,25,2,3407,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3407,25,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3407,25,2,3407,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3407,26,2,3407,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3407,26,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3407,26,2,3407,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3407,29,2,3407,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3407,29,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3407,29,2,3407,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3407,33,2,3407,all_eval,8,76,0.9342105263157895,0.9342105263157895,0.9330514446793516,0.9479166666666666,0.9342105263157895,0.9342105263157895,0.9342105263157895,0.9330514446793516,0.9479166666666666,0.9342105263157895,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3407,33,2,3407,same_session_holdout,8,20,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3407,33,2,3407,cross_session,8,56,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3407,34,2,3407,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3407,34,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3407,34,2,3407,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3407,35,2,3407,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3407,35,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3407,35,2,3407,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3407,41,2,3407,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3407,41,2,3407,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3407,41,2,3407,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3408,12,2,3408,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3408,12,2,3408,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3408,12,2,3408,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3408,13,2,3408,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3408,13,2,3408,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3408,13,2,3408,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3408,25,2,3408,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3408,25,2,3408,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3408,25,2,3408,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3408,26,2,3408,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3408,26,2,3408,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3408,26,2,3408,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3408,29,2,3408,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3408,29,2,3408,same_session_holdout,8,20,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3408,29,2,3408,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3408,33,2,3408,all_eval,8,76,0.9342105263157895,0.9342105263157895,0.9319014319014319,0.9440217391304347,0.9342105263157895,0.9342105263157895,0.9342105263157895,0.9319014319014319,0.9440217391304347,0.9342105263157895,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3408,33,2,3408,same_session_holdout,8,20,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3408,33,2,3408,cross_session,8,56,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3408,34,2,3408,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3408,34,2,3408,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3408,34,2,3408,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3408,35,2,3408,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3408,35,2,3408,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3408,35,2,3408,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3408,41,2,3408,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3408,41,2,3408,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3408,41,2,3408,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3409,12,2,3409,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3409,12,2,3409,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3409,12,2,3409,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3409,13,2,3409,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3409,13,2,3409,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3409,13,2,3409,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3409,25,2,3409,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3409,25,2,3409,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3409,25,2,3409,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3409,26,2,3409,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3409,26,2,3409,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3409,26,2,3409,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3409,29,2,3409,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3409,29,2,3409,same_session_holdout,8,20,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.95,0.95,0.9494949494949495,0.9583333333333334,0.95,0.0,0.0,0.0,0.0,0.0
grabmyo-S29-K2-seed3409,29,2,3409,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3409,33,2,3409,all_eval,8,76,0.9210526315789473,0.9210526315789473,0.9176449761478831,0.9354166666666667,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9176449761478831,0.9354166666666667,0.9210526315789473,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3409,33,2,3409,same_session_holdout,8,20,0.9,0.9,0.8920454545454546,0.9166666666666667,0.9,0.9,0.9,0.8920454545454546,0.9166666666666667,0.9,0.0,0.0,0.0,0.0,0.0
grabmyo-S33-K2-seed3409,33,2,3409,cross_session,8,56,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9270833333333334,0.9444444444444444,0.9285714285714286,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3409,34,2,3409,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3409,34,2,3409,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S34-K2-seed3409,34,2,3409,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3409,35,2,3409,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3409,35,2,3409,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S35-K2-seed3409,35,2,3409,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3409,41,2,3409,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3409,41,2,3409,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S41-K2-seed3409,41,2,3409,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3410,12,2,3410,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3410,12,2,3410,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S12-K2-seed3410,12,2,3410,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3410,13,2,3410,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3410,13,2,3410,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S13-K2-seed3410,13,2,3410,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3410,25,2,3410,all_eval,8,76,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3410,25,2,3410,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S25-K2-seed3410,25,2,3410,cross_session,8,56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3410,26,2,3410,all_eval,8,76,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.9868329868329868,0.9875,0.9868421052631579,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3410,26,2,3410,same_session_holdout,8,20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
grabmyo-S26-K2-seed3410,26,2,3410,cross_session,8,56,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.9821428571428571,0.9821428571428572,0.9821200510855683,0.9833333333333334,0.9821428571428572,0.0,0.0,0.0,0.0,0.0
