subject_id,session_id,protocol_id,protocol_version,task_label,reference_repetition_id,query_repetition_id,reference_scope,cosine_similarity,pearson_correlation,normalized_euclidean_distance,feature_arm,scaler_fit_partition,supportability
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R01,mendeley-S001-grip-R02,within_subject_same_session_same_class,0.9257485866546631,0.9122079749646997,0.21187010407447815,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R01,mendeley-S001-grip-R03,within_subject_same_session_same_class,0.8926436901092529,0.8709856015894533,0.3129904568195343,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R01,mendeley-S001-grip-R04,within_subject_same_session_same_class,0.9247480034828186,0.9123568825174871,0.2075372040271759,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R01,mendeley-S001-grip-R05,within_subject_same_session_same_class,0.864957869052887,0.8351751295298149,0.29683181643486023,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R02,mendeley-S001-grip-R03,within_subject_same_session_same_class,0.8298099040985107,0.7924826263074486,0.39510852098464966,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R02,mendeley-S001-grip-R04,within_subject_same_session_same_class,0.9263736605644226,0.8998488783125003,0.1872899830341339,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R02,mendeley-S001-grip-R05,within_subject_same_session_same_class,0.8492047190666199,0.7948617102728366,0.31278470158576965,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R03,mendeley-S001-grip-R04,within_subject_same_session_same_class,0.811082124710083,0.7689999671968724,0.40175703167915344,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R03,mendeley-S001-grip-R05,within_subject_same_session_same_class,0.7962148189544678,0.7499079693345758,0.41412028670310974,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S001-grip-R04,mendeley-S001-grip-R05,within_subject_same_session_same_class,0.8463118076324463,0.7888167871810922,0.312549352645874,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R01,mendeley-S001-rest-R02,within_subject_same_session_same_class,0.795903742313385,0.7483476923825539,0.32377588748931885,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R01,mendeley-S001-rest-R03,within_subject_same_session_same_class,0.6868952512741089,0.5997920391907334,0.38646596670150757,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R01,mendeley-S001-rest-R04,within_subject_same_session_same_class,0.788983941078186,0.7290670347019477,0.3172377347946167,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R01,mendeley-S001-rest-R05,within_subject_same_session_same_class,0.385503351688385,0.19444201431967742,0.5612632036209106,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R02,mendeley-S001-rest-R03,within_subject_same_session_same_class,0.7825028896331787,0.7345228972073227,0.3170222043991089,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R02,mendeley-S001-rest-R04,within_subject_same_session_same_class,0.8840039372444153,0.8587488686448523,0.2333572655916214,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R02,mendeley-S001-rest-R05,within_subject_same_session_same_class,0.3802933096885681,0.2285296845448426,0.5555080771446228,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R03,mendeley-S001-rest-R04,within_subject_same_session_same_class,0.7311697006225586,0.6627099635219356,0.32710325717926025,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R03,mendeley-S001-rest-R05,within_subject_same_session_same_class,0.7462748289108276,0.6772990164092831,0.34174084663391113,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,rest,mendeley-S001-rest-R04,mendeley-S001-rest-R05,within_subject_same_session_same_class,0.32219967246055603,0.1318653852460151,0.5477385520935059,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R01,mendeley-S001-wrist_extension-R02,within_subject_same_session_same_class,0.8959532976150513,0.8855186164658467,0.7118363976478577,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R01,mendeley-S001-wrist_extension-R03,within_subject_same_session_same_class,0.8694372773170471,0.8409803904844079,0.729057788848877,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R01,mendeley-S001-wrist_extension-R04,within_subject_same_session_same_class,0.9822071194648743,0.9789261409399745,0.2416755110025406,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R01,mendeley-S001-wrist_extension-R05,within_subject_same_session_same_class,0.8463770747184753,0.8210962332292486,0.7603159546852112,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R02,mendeley-S001-wrist_extension-R03,within_subject_same_session_same_class,0.8706481456756592,0.8580778468230068,0.3195788562297821,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R02,mendeley-S001-wrist_extension-R04,within_subject_same_session_same_class,0.9039487838745117,0.8936666022011855,0.6088758707046509,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R02,mendeley-S001-wrist_extension-R05,within_subject_same_session_same_class,0.8311948180198669,0.8102606876213289,0.36053261160850525,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R03,mendeley-S001-wrist_extension-R04,within_subject_same_session_same_class,0.895662784576416,0.8748787218311421,0.6077015399932861,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R03,mendeley-S001-wrist_extension-R05,within_subject_same_session_same_class,0.8476819396018982,0.8226517471438737,0.3475542664527893,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S001-wrist_extension-R04,mendeley-S001-wrist_extension-R05,within_subject_same_session_same_class,0.8690016269683838,0.8479332673126225,0.6451055407524109,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R01,mendeley-S001-wrist_flexion-R02,within_subject_same_session_same_class,0.9585564136505127,0.9511823500972798,0.22985383868217468,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R01,mendeley-S001-wrist_flexion-R03,within_subject_same_session_same_class,0.8164594173431396,0.8335919703948362,0.47725874185562134,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R01,mendeley-S001-wrist_flexion-R04,within_subject_same_session_same_class,0.9867053627967834,0.9845063610908018,0.1228034496307373,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R01,mendeley-S001-wrist_flexion-R05,within_subject_same_session_same_class,0.8418191075325012,0.8098823110094706,0.42982086539268494,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R02,mendeley-S001-wrist_flexion-R03,within_subject_same_session_same_class,0.7103651165962219,0.726850486998042,0.6148169636726379,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R02,mendeley-S001-wrist_flexion-R04,within_subject_same_session_same_class,0.932948887348175,0.9221104120430125,0.2841246426105499,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R02,mendeley-S001-wrist_flexion-R05,within_subject_same_session_same_class,0.9371395707130432,0.9220796637432432,0.28043824434280396,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R03,mendeley-S001-wrist_flexion-R04,within_subject_same_session_same_class,0.8282619118690491,0.8425433743388444,0.46563220024108887,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R03,mendeley-S001-wrist_flexion-R05,within_subject_same_session_same_class,0.4824211895465851,0.4779754455028541,0.823004424571991,ALL14,train_only,SUPPORTED
1,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S001-wrist_flexion-R04,mendeley-S001-wrist_flexion-R05,within_subject_same_session_same_class,0.8153980374336243,0.7817489149267757,0.4686835706233978,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R01,mendeley-S010-grip-R02,within_subject_same_session_same_class,0.6422255039215088,0.5914765260827953,0.4572063684463501,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R01,mendeley-S010-grip-R03,within_subject_same_session_same_class,0.754091739654541,0.7231712388792232,0.36336565017700195,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R01,mendeley-S010-grip-R04,within_subject_same_session_same_class,0.6498285531997681,0.6013370226539978,0.48610594868659973,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R01,mendeley-S010-grip-R05,within_subject_same_session_same_class,0.956186056137085,0.9515083107036394,0.15912744402885437,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R02,mendeley-S010-grip-R03,within_subject_same_session_same_class,0.9105417728424072,0.888475519896728,0.22482901811599731,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R02,mendeley-S010-grip-R04,within_subject_same_session_same_class,0.8103771209716797,0.751448257515945,0.3621838092803955,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R02,mendeley-S010-grip-R05,within_subject_same_session_same_class,0.5916821360588074,0.5313927787606586,0.48881250619888306,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R03,mendeley-S010-grip-R04,within_subject_same_session_same_class,0.8264927864074707,0.7805755845711813,0.3453350365161896,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R03,mendeley-S010-grip-R05,within_subject_same_session_same_class,0.7194859385490417,0.6827895266511225,0.38813674449920654,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S010-grip-R04,mendeley-S010-grip-R05,within_subject_same_session_same_class,0.6729445457458496,0.6298496500466523,0.47042205929756165,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R01,mendeley-S010-rest-R02,within_subject_same_session_same_class,0.8798405528068542,0.8537841981895199,0.2859986126422882,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R01,mendeley-S010-rest-R03,within_subject_same_session_same_class,0.8001620769500732,0.7501523647573883,0.3985100984573364,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R01,mendeley-S010-rest-R04,within_subject_same_session_same_class,0.8298266530036926,0.7884450241692009,0.36897873878479004,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R01,mendeley-S010-rest-R05,within_subject_same_session_same_class,0.5970807075500488,0.4907380037914702,0.6103788018226624,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R02,mendeley-S010-rest-R03,within_subject_same_session_same_class,0.842421293258667,0.7825460845553596,0.36029931902885437,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R02,mendeley-S010-rest-R04,within_subject_same_session_same_class,0.7706215381622314,0.6898246233843107,0.4311843812465668,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R02,mendeley-S010-rest-R05,within_subject_same_session_same_class,0.7907752394676208,0.7142859666303635,0.46040499210357666,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R03,mendeley-S010-rest-R04,within_subject_same_session_same_class,0.9488222002983093,0.9316535836540359,0.21202650666236877,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R03,mendeley-S010-rest-R05,within_subject_same_session_same_class,0.9037333130836487,0.8695153542190618,0.3223392367362976,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,rest,mendeley-S010-rest-R04,mendeley-S010-rest-R05,within_subject_same_session_same_class,0.8161506652832031,0.7548258678663999,0.4371531307697296,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R01,mendeley-S010-wrist_extension-R02,within_subject_same_session_same_class,0.9279108643531799,0.9147312387630124,0.3138357996940613,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R01,mendeley-S010-wrist_extension-R03,within_subject_same_session_same_class,0.8645375967025757,0.8351063764002769,0.4343230128288269,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R01,mendeley-S010-wrist_extension-R04,within_subject_same_session_same_class,0.8664506077766418,0.8375462210957435,0.4526108205318451,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R01,mendeley-S010-wrist_extension-R05,within_subject_same_session_same_class,0.7699426412582397,0.7179500767093258,0.6253001093864441,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R02,mendeley-S010-wrist_extension-R03,within_subject_same_session_same_class,0.9242031574249268,0.9121525480978843,0.31927987933158875,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R02,mendeley-S010-wrist_extension-R04,within_subject_same_session_same_class,0.9171643853187561,0.902829601300611,0.3585549592971802,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R02,mendeley-S010-wrist_extension-R05,within_subject_same_session_same_class,0.822147011756897,0.7867806600550084,0.5517861247062683,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R03,mendeley-S010-wrist_extension-R04,within_subject_same_session_same_class,0.9506042003631592,0.9370923649694783,0.2799602448940277,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R03,mendeley-S010-wrist_extension-R05,within_subject_same_session_same_class,0.9413428902626038,0.9248007927562476,0.33726122975349426,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S010-wrist_extension-R04,mendeley-S010-wrist_extension-R05,within_subject_same_session_same_class,0.9553190469741821,0.9431457079936776,0.28775957226753235,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R01,mendeley-S010-wrist_flexion-R02,within_subject_same_session_same_class,0.6590801477432251,0.5751069184054249,0.5848056674003601,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R01,mendeley-S010-wrist_flexion-R03,within_subject_same_session_same_class,0.6655178666114807,0.5836999779691102,0.57508385181427,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R01,mendeley-S010-wrist_flexion-R04,within_subject_same_session_same_class,0.6272379159927368,0.5326037959402029,0.6294949054718018,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R01,mendeley-S010-wrist_flexion-R05,within_subject_same_session_same_class,0.5576684474945068,0.43092158225637656,0.6976125836372375,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R02,mendeley-S010-wrist_flexion-R03,within_subject_same_session_same_class,0.9600810408592224,0.9425136068180423,0.21411599218845367,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R02,mendeley-S010-wrist_flexion-R04,within_subject_same_session_same_class,0.9117147326469421,0.869867089754153,0.32779213786125183,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R02,mendeley-S010-wrist_flexion-R05,within_subject_same_session_same_class,0.9064198136329651,0.8603549504557302,0.34540483355522156,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R03,mendeley-S010-wrist_flexion-R04,within_subject_same_session_same_class,0.9764628410339355,0.9667737954209751,0.17206469178199768,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R03,mendeley-S010-wrist_flexion-R05,within_subject_same_session_same_class,0.9672784209251404,0.945833676589564,0.21018482744693756,ALL14,train_only,SUPPORTED
10,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S010-wrist_flexion-R04,mendeley-S010-wrist_flexion-R05,within_subject_same_session_same_class,0.9656945466995239,0.9531895134190602,0.2119935303926468,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R01,mendeley-S011-grip-R02,within_subject_same_session_same_class,0.3402179181575775,0.3032269086023319,0.5519746541976929,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R01,mendeley-S011-grip-R03,within_subject_same_session_same_class,0.8596500158309937,0.855717783135428,0.26376873254776,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R01,mendeley-S011-grip-R04,within_subject_same_session_same_class,0.12533560395240784,0.10234844635977991,0.6932578682899475,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R01,mendeley-S011-grip-R05,within_subject_same_session_same_class,0.5175103545188904,0.485901711264991,0.5199962258338928,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R02,mendeley-S011-grip-R03,within_subject_same_session_same_class,0.4009998142719269,0.3777458605455091,0.5614992380142212,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R02,mendeley-S011-grip-R04,within_subject_same_session_same_class,0.3552948832511902,0.3415740188580626,0.6270468831062317,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R02,mendeley-S011-grip-R05,within_subject_same_session_same_class,0.47146376967430115,0.44071305604017325,0.5655543208122253,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R03,mendeley-S011-grip-R04,within_subject_same_session_same_class,0.2166997790336609,0.201923527500492,0.6938458681106567,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R03,mendeley-S011-grip-R05,within_subject_same_session_same_class,0.5680264830589294,0.5500750517778767,0.5145782828330994,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S011-grip-R04,mendeley-S011-grip-R05,within_subject_same_session_same_class,0.8670897483825684,0.8728607162678074,0.30224406719207764,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R01,mendeley-S011-rest-R02,within_subject_same_session_same_class,0.8797912001609802,0.8813294593055612,0.3167005479335785,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R01,mendeley-S011-rest-R03,within_subject_same_session_same_class,0.7330973148345947,0.7412687289212062,0.44082731008529663,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R01,mendeley-S011-rest-R04,within_subject_same_session_same_class,0.6762715578079224,0.6860708995701095,0.500747561454773,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R01,mendeley-S011-rest-R05,within_subject_same_session_same_class,0.8077890276908875,0.818689026298716,0.37233662605285645,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R02,mendeley-S011-rest-R03,within_subject_same_session_same_class,0.7829771637916565,0.7701616064307398,0.4154117703437805,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R02,mendeley-S011-rest-R04,within_subject_same_session_same_class,0.6962404847145081,0.676191309426008,0.500990092754364,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R02,mendeley-S011-rest-R05,within_subject_same_session_same_class,0.7684773802757263,0.7536074856742416,0.42651522159576416,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R03,mendeley-S011-rest-R04,within_subject_same_session_same_class,0.9148100018501282,0.9022215209913109,0.2513544261455536,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R03,mendeley-S011-rest-R05,within_subject_same_session_same_class,0.9114797711372375,0.8998630901652449,0.2410305142402649,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,rest,mendeley-S011-rest-R04,mendeley-S011-rest-R05,within_subject_same_session_same_class,0.8937613368034363,0.8796080592367846,0.2790941894054413,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R01,mendeley-S011-wrist_extension-R02,within_subject_same_session_same_class,0.9060789942741394,0.862533403089,0.49450552463531494,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R01,mendeley-S011-wrist_extension-R03,within_subject_same_session_same_class,0.885966420173645,0.8251190540954256,0.6109496355056763,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R01,mendeley-S011-wrist_extension-R04,within_subject_same_session_same_class,0.8643940091133118,0.8258949005132212,0.6078298091888428,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R01,mendeley-S011-wrist_extension-R05,within_subject_same_session_same_class,0.9718999266624451,0.9566175572574824,0.292172372341156,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R02,mendeley-S011-wrist_extension-R03,within_subject_same_session_same_class,0.8377524614334106,0.7630680845485052,0.6211888194084167,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R02,mendeley-S011-wrist_extension-R04,within_subject_same_session_same_class,0.8521873354911804,0.8056804607098484,0.5792434811592102,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R02,mendeley-S011-wrist_extension-R05,within_subject_same_session_same_class,0.9161941409111023,0.8777737238993734,0.43951714038848877,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R03,mendeley-S011-wrist_extension-R04,within_subject_same_session_same_class,0.8716575503349304,0.8334138733959379,0.4143989682197571,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R03,mendeley-S011-wrist_extension-R05,within_subject_same_session_same_class,0.9064542651176453,0.8581649498771359,0.47454833984375,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_extension,mendeley-S011-wrist_extension-R04,mendeley-S011-wrist_extension-R05,within_subject_same_session_same_class,0.8896626234054565,0.8595444955254654,0.476681649684906,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R01,mendeley-S011-wrist_flexion-R02,within_subject_same_session_same_class,0.5009933114051819,0.5708499093209758,0.943226158618927,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R01,mendeley-S011-wrist_flexion-R03,within_subject_same_session_same_class,0.46308088302612305,0.5144836606507864,1.0034918785095215,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R01,mendeley-S011-wrist_flexion-R04,within_subject_same_session_same_class,0.7749767899513245,0.8149461030692501,0.6897221207618713,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R01,mendeley-S011-wrist_flexion-R05,within_subject_same_session_same_class,0.5202323794364929,0.533063192379191,0.9456852674484253,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R02,mendeley-S011-wrist_flexion-R03,within_subject_same_session_same_class,0.7491962909698486,0.646946544213274,0.5351826548576355,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R02,mendeley-S011-wrist_flexion-R04,within_subject_same_session_same_class,0.7651747465133667,0.7257301272093816,0.4859747290611267,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R02,mendeley-S011-wrist_flexion-R05,within_subject_same_session_same_class,0.5388994812965393,0.45974363578279764,0.6968405842781067,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R03,mendeley-S011-wrist_flexion-R04,within_subject_same_session_same_class,0.7199296355247498,0.6660002267765578,0.5789308547973633,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R03,mendeley-S011-wrist_flexion-R05,within_subject_same_session_same_class,0.5811672806739807,0.51356363290691,0.7200920581817627,ALL14,train_only,SUPPORTED
11,session-1,dataset-primary4,1.0.0,wrist_flexion,mendeley-S011-wrist_flexion-R04,mendeley-S011-wrist_flexion-R05,within_subject_same_session_same_class,0.8615154027938843,0.8445704431720206,0.39820152521133423,ALL14,train_only,SUPPORTED
12,session-1,dataset-primary4,1.0.0,hand_close,mendeley-S012-grip-R01,mendeley-S012-grip-R02,within_subject_same_session_same_class,0.720438539981842,0.6792915821240417,0.3269590735435486,ALL14,train_only,SUPPORTED
