episode_id,subject_id,k,seed,scope,n_calibration_trials,n_evaluation_trials,p0_accuracy,p0_balanced_accuracy,p0_macro_f1,p0_macro_precision,p0_macro_recall,p1_accuracy,p1_balanced_accuracy,p1_macro_f1,p1_macro_precision,p1_macro_recall,delta_accuracy,delta_balanced_accuracy,delta_macro_f1,delta_macro_precision,delta_macro_recall
mendeley-S25-K2-seed3404,25,2,3404,all_eval,8,12,0.6666666666666666,0.6666666666666666,0.6,0.6071428571428572,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.9142857142857144,0.9375,0.9166666666666666,0.25,0.25,0.3142857142857144,0.3303571428571428,0.25
mendeley-S35-K2-seed3404,35,2,3404,all_eval,8,12,0.5833333333333334,0.5833333333333334,0.5113636363636364,0.59375,0.5833333333333333,0.5833333333333334,0.5833333333333334,0.5113636363636364,0.59375,0.5833333333333333,0.0,0.0,0.0,0.0,0.0
mendeley-S40-K2-seed3404,40,2,3404,all_eval,8,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mendeley-S6-K2-seed3404,6,2,3404,all_eval,8,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mendeley-S10-K2-seed3405,10,2,3405,all_eval,8,12,0.8333333333333334,0.8333333333333334,0.8125,0.9,0.8333333333333334,0.75,0.75,0.6666666666666666,0.625,0.75,-0.08333333333333337,-0.08333333333333337,-0.14583333333333337,-0.275,-0.08333333333333337
mendeley-S15-K2-seed3405,15,2,3405,all_eval,8,12,0.8333333333333334,0.8333333333333333,0.8125,0.9,0.8333333333333333,0.6666666666666666,0.6666666666666666,0.6,0.6071428571428572,0.6666666666666666,-0.16666666666666674,-0.16666666666666663,-0.21250000000000002,-0.2928571428571428,-0.16666666666666663
mendeley-S21-K2-seed3405,21,2,3405,all_eval,8,12,0.5833333333333334,0.5833333333333334,0.5,0.4375,0.5833333333333333,0.8333333333333334,0.8333333333333333,0.8125,0.9,0.8333333333333333,0.25,0.2499999999999999,0.3125,0.4625,0.25
mendeley-S23-K2-seed3405,23,2,3405,all_eval,8,12,0.5,0.5,0.375,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.5113636363636364,0.59375,0.5833333333333333,0.08333333333333337,0.08333333333333337,0.13636363636363635,0.2604166666666667,0.08333333333333326
mendeley-S25-K2-seed3405,25,2,3405,all_eval,8,12,0.6666666666666666,0.6666666666666666,0.6,0.6071428571428572,0.6666666666666666,0.9166666666666666,0.9166666666666666,0.9142857142857143,0.9375,0.9166666666666666,0.25,0.25,0.3142857142857143,0.3303571428571428,0.25
mendeley-S35-K2-seed3405,35,2,3405,all_eval,8,12,0.5,0.5,0.375,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.65,0.8571428571428572,0.6666666666666666,0.16666666666666663,0.16666666666666663,0.275,0.523809523809524,0.16666666666666663
mendeley-S40-K2-seed3405,40,2,3405,all_eval,8,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mendeley-S6-K2-seed3405,6,2,3405,all_eval,8,12,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
mendeley-S10-K2-seed3406,10,2,3406,all_eval,8,12,0.9166666666666666,0.9166666666666666,0.9142857142857144,0.9375,0.9166666666666666,0.8333333333333334,0.8333333333333334,0.8035714285714286,0.875,0.8333333333333334,-0.08333333333333326,-0.08333333333333326,-0.11071428571428577,-0.0625,-0.08333333333333326
mendeley-S15-K2-seed3406,15,2,3406,all_eval,8,12,0.9166666666666666,0.9166666666666666,0.9142857142857143,0.9375,0.9166666666666666,0.6666666666666666,0.6666666666666666,0.65,0.8571428571428571,0.6666666666666666,-0.25,-0.25,-0.26428571428571423,-0.0803571428571429,-0.25
mendeley-S21-K2-seed3406,21,2,3406,all_eval,8,12,0.5833333333333334,0.5833333333333334,0.5089285714285714,0.4625,0.5833333333333333,0.8333333333333334,0.8333333333333333,0.8125,0.9,0.8333333333333333,0.25,0.2499999999999999,0.3035714285714286,0.4375,0.25
mendeley-S23-K2-seed3406,23,2,3406,all_eval,8,12,0.5,0.5,0.375,0.3333333333333333,0.5,0.5833333333333334,0.5833333333333334,0.5113636363636364,0.59375,0.5833333333333333,0.08333333333333337,0.08333333333333337,0.13636363636363635,0.2604166666666667,0.08333333333333326
